filename,reference,count_reference,patern,heuristic,score,commit,indicators,debts,count_debts
src/main/org/apache/tools/ant/taskdefs/Exit.java,"['rel/1.5', 'rel/1.6.0', 'rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",7,187.5,0.0,187.5,52a0ec8ede947df7a1c0bd69b718fe3476b526ec451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c39896a58fc065a946967e4842914d64b2e325930502195b3cf06f18f717ce5dda4b77bfc3eed8b534ba86bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,"COMPLEX_METHODCOMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_DEFECT_DEBTCOMMENT_ANALYSIS_DEFECT_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,","CODE_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,DEFECT_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT",8.0
src/main/org/apache/tools/ant/taskdefs/Expand.java,"['rel/1.1', 'rel/1.2', 'rel/1.3', 'rel/1.4', 'rel/1.5', 'rel/1.6.0', 'rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",11,158.66,9.120000000000001,167.77999999999997,52a0ec8ede947df7a1c0bd69b718fe3476b526ec5b11971b96a39668b89d0210ac6e8c00032995a1451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c3989311a5f7cce44dfdcb66c7275e84ca2f201845d5271d035b07bf886e3a071917b8c3b94515773e49d17edf52615670b78ee8079e4b501981f4d2a5b346a58fc065a946967e4842914d64b2e325930502195b3cf06f18f717ce5dda4b77bfc3eed8b534ba86bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,"GOD_CLASS,COMPLEX_METHOD,BRAIN_METHOD,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,FEATURE_ENVY,GOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHODGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHODCOMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHODGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHODGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHODGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHODGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHOD","CODE_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT",12.0
src/main/org/apache/tools/ant/taskdefs/Filter.java,"['rel/1.5', 'rel/1.6.0', 'rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",7,40.0,24.0,52.0,451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c39896a58fc065a946967e4842914d64b2e325930502195b3cf06f18f717ce5dda4b77bfc3eed8b534ba86bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,COMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBT,"UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT",7.0
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,"['rel/1.1', 'rel/1.2', 'rel/1.3', 'rel/1.4', 'rel/1.5', 'rel/1.6.0', 'rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",11,413.75,26.729999999999997,430.24,52a0ec8ede947df7a1c0bd69b718fe3476b526ec5b11971b96a39668b89d0210ac6e8c00032995a1451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c3989311a5f7cce44dfdcb66c7275e84ca2f201845d5271d035b07bf886e3a071917b8c3b94515773e49d17edf52615670b78ee8079e4b501981f4d2a5b346a58fc065a946967e4842914d64b2e325930502195b3cf06f18f717ce5dda4b77bfc3eed8b534ba86bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,"GOD_CLASS,COMPLEX_METHOD,BRAIN_METHOD,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHOD,GOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHOD,GOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHOD,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHOD,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHOD,COMMENT_ANALYSIS_DESIGN_DEBT,GOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHOD,GOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHODGOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHODGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHOD,GOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHOD,GOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHOD,","CODE_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT",12.0
src/main/org/apache/tools/ant/taskdefs/GUnzip.java,"['rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",5,40.0,10.24,45.12,5b11971b96a39668b89d0210ac6e8c00032995a1451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c3989311a5f7cce44dfdcb66c7275e84ca2f201845d5271d035b07bf886e3a071917b8c3b94515773e49d17edf52615670b78ee8079e4b501981f4d2a5b346bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,"FEATURE_ENVY,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTFEATURE_ENVY,COMPLEX_METHODFEATURE_ENVY,COMPLEX_METHODFEATURE_ENVY,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBT","CODE_DEBT,DESIGN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,CODE_DEBT,DESIGN_DEBT,CODE_DEBT,DESIGN_DEBT,CODE_DEBT,DESIGN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT",9.0
src/main/org/apache/tools/ant/taskdefs/GZip.java,"['rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",5,40.0,10.24,45.12,451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c39896bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,COMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBT,"UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT",5.0
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,"['rel/1.5', 'rel/1.6.0', 'rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",7,38.798,0.0,38.798,52a0ec8ede947df7a1c0bd69b718fe3476b526ec451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c3989311a5f7cce44dfdcb66c7275e84ca2f201845d5271d035b07bf886e3a071917b8c3b94515773e49d17edf52615670b78ee8079e4b501981f4d2a5b346a58fc065a946967e4842914d64b2e325930502195b3cf06f18f717ce5dda4b77bfc3eed8b534ba86bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,"COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMPLEX_METHODCOMPLEX_METHODCOMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD","CODE_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,DESIGN_DEBT,CODE_DEBT,DESIGN_DEBT,CODE_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,",11.0
src/main/org/apache/tools/ant/taskdefs/Get.java,"['rel/1.1', 'rel/1.2', 'rel/1.3', 'rel/1.4', 'rel/1.5', 'rel/1.6.0', 'rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",11,122.93999999999998,28.799999999999997,151.74,52a0ec8ede947df7a1c0bd69b718fe3476b526ec5b11971b96a39668b89d0210ac6e8c00032995a1451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c3989311a5f7cce44dfdcb66c7275e84ca2f201845d5271d035b07bf886e3a071917b8c3b94515773e49d17edf52615670b78ee8079e4b501981f4d2a5b346a58fc065a946967e4842914d64b2e325930502195b3cf06f18f717ce5dda4b77bfc3eed8b534ba86bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,"GOD_CLASS,COMPLEX_METHODCOMMENT_ANALYSIS_DEFECT_DEBT,COMPLEX_METHODGOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_DESIGN_DEBT,GOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,GOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHODGOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,BRAIN_METHODGOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,GOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBTGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT","CODE_DEBT,DESIGN_DEBT,CODE_DEBT,DEFECT_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT",12.0
src/main/org/apache/tools/ant/taskdefs/HostInfo.java,"['rel/1.8.0', 'rel/1.9.0', 'rel/1.10.2']",3,21.0,0.0,21.0,52a0ec8ede947df7a1c0bd69b718fe3476b526ec451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c39897d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,"COMPLEX_METHODCOMPLEX_METHODCOMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,","CODE_DEBT,DESIGN_DEBT,CODE_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT",5.0
src/main/org/apache/tools/ant/taskdefs/ImportTask.java,"['rel/1.6.0', 'rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",6,57.0,18.479999999999997,68.04,52a0ec8ede947df7a1c0bd69b718fe3476b526ec451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c398995b3cf06f18f717ce5dda4b77bfc3eed8b534ba86bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,"COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD","CODE_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,",7.0
src/main/org/apache/tools/ant/taskdefs/Input.java,"['rel/1.5', 'rel/1.6.0', 'rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",7,77.5,12.799999999999999,83.9,451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c39896a58fc065a946967e4842914d64b2e325930502195b3cf06f18f717ce5dda4b77bfc3eed8b534ba86bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,COMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBT,"UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT,UNKNOWN_DEBT",7.0
src/main/org/apache/tools/ant/taskdefs/JDBCTask.java,"['rel/1.5', 'rel/1.6.0', 'rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",7,270.0,26.900000000000002,296.9,52a0ec8ede947df7a1c0bd69b718fe3476b526ec451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c39896a58fc065a946967e4842914d64b2e325930502195b3cf06f18f717ce5dda4b77bfc3eed8b534ba86bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,"GOD_CLASS,COMPLEX_METHODGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODCOMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD,GOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHODGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMPLEX_METHOD","CODE_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DEFECT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT",8.0
src/main/org/apache/tools/ant/taskdefs/Jar.java,"['rel/1.1', 'rel/1.4', 'rel/1.5', 'rel/1.6.0', 'rel/1.7.0', 'rel/1.8.0', 'rel/1.9.0', 'rel/1.10.0', 'rel/1.10.2']",9,518.42,55.92,568.58,52a0ec8ede947df7a1c0bd69b718fe3476b526ec5b11971b96a39668b89d0210ac6e8c00032995a1451364131fb89af099496ee27703c1a5c408d1f20eba7eb4ab29653f631cda57a2af6b073e2c398917edf52615670b78ee8079e4b501981f4d2a5b346a58fc065a946967e4842914d64b2e325930502195b3cf06f18f717ce5dda4b77bfc3eed8b534ba86bfe7759b0d7662f764a6efd97436b48aa74da2a7d104a8e46eca0350b1e39694f3987d312978689b47c505fa7563e9b0ea1e4667ae8f2f7aed3b007,"GOD_CLASS,COMPLEX_METHODCOMMENT_ANALYSIS_UNKNOWN_DEBTGOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMMENT_ANALYSIS_REQUIREMENT_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHOD,GOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMMENT_ANALYSIS_REQUIREMENT_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBTCOMMENT_ANALYSIS_UNKNOWN_DEBT,COMMENT_ANALYSIS_CODE_DEBTGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMMENT_ANALYSIS_CODE_DEBTGOD_CLASS,COMMENT_ANALYSIS_DEFECT_DEBT,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMMENT_ANALYSIS_REQUIREMENT_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHODGOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMMENT_ANALYSIS_REQUIREMENT_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHOD,GOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMMENT_ANALYSIS_REQUIREMENT_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHOD,GOD_CLASS,COMMENT_ANALYSIS_UNKNOWN_DEBT,COMMENT_ANALYSIS_REQUIREMENT_DEBT,COMPLEX_METHOD,COMMENT_ANALYSIS_CODE_DEBT,BRAIN_METHOD,","CODE_DEBT,DESIGN_DEBT,UNKNOWN_DEBT,CODE_DEBT,UNKNOWN_DEBT,REQUIREMENT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,REQUIREMENT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,CODE_DEBT,UNKNOWN_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,REQUIREMENT_DEBT,DESIGN_DEBT,DEFECT_DEBT,CODE_DEBT,UNKNOWN_DEBT,REQUIREMENT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,REQUIREMENT_DEBT,DESIGN_DEBT,CODE_DEBT,UNKNOWN_DEBT,REQUIREMENT_DEBT,DESIGN_DEBT",10.0
